ticker,name,sector,price,pe_ratio,dividend_yield,eps,week52_low,week52_high,market_cap,ebitda,ps_ratio,pb_ratio,market_cap_bn,ebitda_bn,ev_ebitda_proxy,price_range_pct,market_cap_tier,loaded_at,acquired,deal_year,deal_value_bn,acquirer,deal_status,pe_ratio_sector_pct,pb_ratio_sector_pct,ps_ratio_sector_pct,ev_ebitda_proxy_sector_pct,market_cap_sector_pct,dividend_yield_sector_pct,pe_ratio_zscore,pb_ratio_zscore,ps_ratio_zscore,ev_ebitda_proxy_zscore,cheap_count,log_market_cap,log_ebitda,cheap_and_midcap,cash_cow_flag,near_52w_low,near_52w_high,profitable,low_pb_small_size,sector_Consumer Discretionary,sector_Consumer Staples,sector_Energy,sector_Financials,sector_Health Care,sector_Industrials,sector_Information Technology,sector_Materials,sector_Real Estate,sector_Telecommunication Services,sector_Utilities,tier_Large-cap,tier_Mega-cap,tier_Mid-cap,deal_probability,deal_score
RF,Regions Financial Corp.,Financials,17.9,17.9,1.8987342,1.0,19.9,13.0,21500640000.0,0.0,3.474771,1.32,21.50064,0.0,13.333242399935546,28.98550724637682,Large-cap,2026-04-25T14:52:57.872278,1,2023.0,13.0,,rumoured,0.6470588235294118,0.2941176470588235,0.7205882352941176,0.6323529411764706,0.3970588235294117,0.4852941176470588,0.0929303157796323,-0.2037956695138963,0.0447286286899051,0.0,1,23.79134853912536,0.0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9893289,71.2
RSG,Republic Services Inc,Industrials,62.72,26.13,2.1362228,1.77,69.4,57.53,21590903863.0,2734000000.0,2.8841186,2.83,21.590903863,2.734,7.897185026700805,56.276326874473504,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,unlabeled,0.8208955223880597,0.2238805970149253,0.7014925373134329,0.1492537313432835,0.5223880597014925,0.835820895522388,0.914379728414469,-0.2731761843624203,0.1919644421276362,-0.5918254592851331,2,23.795537945534285,21.72903157561393,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9636372,76.3
RMD,ResMed,Health Care,89.26,31.54,1.5120423,2.41,104.78,67.04,13233622689.0,636942000.0,6.1640687,6.61,13.233622689,0.636942,20.776809645148223,41.123476417594055,Large-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,unlabeled,0.8688524590163934,0.7704918032786885,0.7377049180327869,0.7377049180327869,0.1639344262295081,0.7540983606557377,0.2945214406892882,-0.0923372867517875,0.3510424732648964,0.0,0,23.306026601475462,20.272189159155637,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.99232894,64.6
RHI,Robert Half International,Industrials,52.26,20.18,1.7075773,2.32,60.59,42.92,7047165475.0,565196000.0,1.3330402,5.98,7.047165475,0.565196,12.46853388028224,47.14204867006228,Mid-cap,2026-04-25T14:52:57.872278,1,2023.0,76.75,,rumoured,0.3880597014925373,0.7014925373134329,0.2238805970149253,0.5671641791044776,0.0746268656716417,0.582089552238806,-0.2592494249144468,-0.1388381977610995,-0.7663070671772215,0.1578482053323301,2,22.67589131278089,20.152683133378066,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.9928052,77.1
ROK,Rockwell Automation Inc.,Industrials,178.73,26.48,1.7692552,6.35,210.72,147.67,24123216432.0,1323200000.0,3.760594,10.94,24.123216432,1.3232,18.2309676783555,50.737509912767656,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,unlabeled,0.8656716417910447,0.8955223880597015,0.7761194029850746,0.9701492537313432,0.5671641791044776,0.5970149253731343,0.9834167374338172,0.0726908224111387,0.7334595750793809,1.102852623258701,0,23.906440551200145,21.003318882989443,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9410202,62.2
COL,Rockwell Collins,Industrials,133.31,22.29,0.9748892,4.8,139.63,89.9,22197870556.0,1696000000.0,3.781273,3.46,22.197870556,1.696,13.088367073113208,12.708626583551167,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,unlabeled,0.582089552238806,0.3432835820895522,0.7910447761194029,0.6119402985074627,0.5373134328358209,0.2985074626865671,0.1569451151736224,-0.2463085870421561,0.7462352649097047,0.25949711378461,1,23.823262200368088,21.251538374905746,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.986328,70.2
ROP,Roper Technologies,Industrials,259.4,27.57,0.61985797,9.38,290.415,191.22,27247789759.0,1555209000.0,5.9715905,4.23,27.247789759,1.555209,17.520339555005148,31.266696910126555,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,unlabeled,0.9104477611940298,0.4477611940298507,0.9850746268656716,0.9104477611940298,0.6417910447761194,0.1641791044776119,1.198417708379787,-0.213470412539611,2.099434984912151,0.9863138933398689,1,24.02823824504132,21.16487577933374,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.65856296,51.9
ROST,Ross Stores,Consumer Discretionary,75.06,26.52,0.82061803,2.83,85.66,52.85,29803566306.0,2247009000.0,2.9734495,10.28,29.803566306,2.247009,13.263661296416704,32.3072234074977,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.7738095238095238,0.8333333333333334,0.7261904761904762,0.75,0.7619047619047619,0.3095238095238095,0.0808792765090271,-0.1177377975661337,0.4751306069740791,0.0,0,24.117893898028864,21.532865835927076,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8186274,54.6
RCL,Royal Caribbean Cruises Ltd,Consumer Discretionary,122.45,16.26,1.8674136,7.53,135.65,93.4,27418147452.0,2876309000.0,3.1026611,2.56,27.418147452,2.876309,9.532406793567729,31.24260355029587,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.3809523809523809,0.2738095238095238,0.7619047619047619,0.4285714285714285,0.75,0.6309523809523809,-0.2948670178659626,-0.3209416784118557,0.5633327456095102,0.0,3,24.03447094690904,21.779773712271645,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7181697,68.9
SPGI,"S&P Global, Inc.",Financials,173.31,27.38,1.0947506,7.95,185.38,124.64,46585950000.0,3021000000.0,10.254704,50.56,46.58595,3.021,15.420705064548162,19.87158379980243,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,none,0.9117647058823528,0.9705882352941176,0.9852941176470588,0.1911764705882352,0.7205882352941176,0.1323529411764706,1.349624227342089,1.6491055389021736,2.64579969460714,0.0,1,24.56456483049265,21.82885373968196,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.008542481,16.8
CRM,Salesforce.com,Information Technology,104.03,200.0692,0.0,0.27,114.52,79.63,79489115000.0,925804000.0,10.3738785,8.81,79.489115,0.925804,85.85955018556844,30.06592146746917,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,none,0.9928571428571428,0.6857142857142857,0.8714285714285714,0.9857142857142858,0.7285714285714285,0.1714285714285714,4.249869833242583,-0.0733345664686627,1.1471740766749752,3.36521988539669,0,25.098885931006127,20.64617310821985,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.022924645,10.4
SBAC,SBA Communications,Real Estate,159.85,199.81,0.0,0.62,177.67,103.51,19572031314.0,1074240000.0,15.189207,91.04,19.572031314,1.07424,18.21942146447721,24.02912621359223,Large-cap,2026-04-25T14:52:57.872278,0,2024.0,28.0,,unlabeled,1.0,1.0,0.8787878787878788,0.8181818181818182,0.6363636363636364,0.0454545454545454,5.517257565654398,5.500237850078531,1.2736901251564356,0.0,0,23.69736741036179,20.794879272686835,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.9888276,63.0
SCG,SCANA Corp,Utilities,35.6,8.75,6.6830335,4.16,71.28,35.31,5229448882.0,1459000000.0,1.651705,0.92,5.229448882,1.459,3.5842692816997945,99.193772588268,Mid-cap,2026-04-25T14:52:57.872278,1,2018.0,14.6,Dominion Energy,completed,0.0535714285714285,0.0357142857142857,0.2857142857142857,0.1428571428571428,0.0357142857142857,1.0,-1.8931101687478276,-1.1286294934886114,-0.8569068970468688,-0.7782179320306886,4,22.377571733371365,21.10101710717246,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.9947739,94.6
SLB,Schlumberger Ltd.,Energy,67.4,44.93,2.8673835,-1.08,82.71,61.02,96529311126.0,3222000000.0,3.2297828,2.64,96.529311126,3.222,29.95943858659217,70.5855232826187,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,19.75,,unlabeled,0.6875,0.6875,0.53125,0.9375,0.9375,0.71875,0.063408262998105,0.1862915191334527,-0.1654410562442677,0.7742788656665827,0,25.29311254141972,21.89326812201156,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.04291364,14.5
SNI,Scripps Networks Interactive Inc.,Consumer Discretionary,86.46,16.04,1.3761468,5.18,88.87,64.87,11328642413.0,1351059000.0,4.374079,4.22,11.328642413,1.351059,8.385009398553283,10.04166666666671,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.3571428571428571,0.5833333333333334,0.9285714285714286,0.3333333333333333,0.3214285714285714,0.5,-0.3029239559519761,-0.2772475796807808,1.4312252403961128,0.0,2,23.150600082565237,21.02415456706562,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.99594206,77.1
STX,Seagate Technology,Information Technology,47.44,11.51,5.085772,2.58,56.45,30.6,14113197720.0,1811000000.0,1.3048558,13.33,14.11319772,1.811,7.793041258972943,34.85493230174083,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,unlabeled,0.1,0.8857142857142857,0.0571428571428571,0.1,0.2428571428571428,1.0,-0.5450010413109035,0.1115026295913578,-1.132761201950368,-0.5706845768291828,3,23.37037620512922,21.31714501639987,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.9912411,86.9
SEE,Sealed Air,Materials,42.62,21.31,1.4427412,2.46,50.62,41.22,8001938397.0,969700000.0,2.4700067,10.55,8.001938397,0.9697,8.251973184490048,85.10638297872342,Mid-cap,2026-04-25T14:52:57.872278,1,2023.0,63.0,,rumoured,0.4,0.96,0.48,0.28,0.04,0.44,0.0302649433379514,1.9284805492055768,-0.2643756533430034,-0.7485001311955702,3,22.8029496490264,20.69249730430602,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.9967834,83.3
SRE,Sempra Energy,Utilities,103.36,19.14,3.1607263,5.45,122.975,100.63,26163862235.0,3763000000.0,3.15303,1.98,26.163862235,3.763,6.95292645096997,87.78250167822777,Large-cap,2026-04-25T14:52:57.872278,0,2018.0,14.6,,unlabeled,0.6785714285714286,0.6428571428571429,0.7857142857142857,0.75,0.7857142857142857,0.1785714285714285,0.5362837893118019,-0.1205728167885819,0.5577940004863787,0.4296990655612833,0,23.98764499162867,22.048482348823452,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.77112955,54.3
SHW,Sherwin-Williams,Materials,387.65,26.75,0.8426688,18.61,435.15,302.0101,37730994828.0,2160668000.0,2.5276077,13.42,37.730994828,2.160668,17.462652674080424,35.67675805675085,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,63.0,,none,0.8,1.0,0.52,0.88,0.8,0.24,0.3388223434070233,2.8891726231172625,-0.2268755343703737,0.8839686010878844,0,24.353747737630417,21.493683270553777,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.03370565,11.6
SIG,Signet Jewelers,Consumer Discretionary,49.38,6.65,2.4730754,7.03,77.94,46.09,3034275549.0,852700000.0,0.7564699,1.38,3.034275549,0.8527,3.558432683241468,89.67032967032968,Mid-cap,2026-04-25T14:52:57.872278,1,2023.0,29.4,,rumoured,0.0476190476190476,0.0714285714285714,0.0952380952380952,0.0595238095238095,0.0119047619047619,0.75,-0.6468087224413674,-0.3520013389556319,-1.0382191389552526,0.0,4,21.83323853444755,20.563918344885025,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99150133,90.0
SPG,Simon Property Group Inc,Real Estate,152.18,13.56,5.0368075,6.25,187.35,150.15,48139839531.0,4411515000.0,8.754495,13.24,48.139839531,4.411515,10.91231459736621,94.54301075268818,Large-cap,2026-04-25T14:52:57.872278,0,2024.0,28.0,,unlabeled,0.1818181818181818,0.9696969696969696,0.4545454545454545,0.303030303030303,0.9696969696969696,0.8181818181818182,-0.2768442343899146,0.4679835750936332,-0.2870187259207675,0.0,3,24.59737593593475,22.207484005051345,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.11198482,38.9
SWKS,Skyworks Solutions,Information Technology,99.04,16.45,1.2629502,5.41,117.65,90.53,18493080922.0,1122900000.0,6.9704437,4.25,18.493080922,1.1229,16.469036354083176,68.62094395280235,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,unlabeled,0.2642857142857143,0.3428571428571428,0.7285714285714285,0.5857142857142857,0.3857142857142857,0.5571428571428572,-0.4193818080924011,-0.2598074899274445,0.291556958303313,-0.1332641224163591,2,23.640662494911528,20.83918046243332,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.85441023,69.4
SLG,SL Green Realty,Real Estate,90.61,14.07,3.4998922,0.88,115.34,91.2,8617714345.0,795889000.0,6.5820084,1.32,8.617714345,0.795889,10.827784207345497,102.44407622203812,Mid-cap,2026-04-25T14:52:57.872278,0,2024.0,28.0,,unlabeled,0.2424242424242424,0.0606060606060606,0.1818181818181818,0.2727272727272727,0.1515151515151515,0.303030303030303,-0.2609785059710013,-0.3030250490428703,-0.813945038313089,0.0,4,22.877085729385094,20.494970288105264,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.9880975,91.2
SNA,Snap-On Inc.,Consumer Discretionary,156.72,15.81,1.968433,9.2,185.47,140.83,9499107736.0,982200000.0,3.5114813,3.21,9.499107736,0.9822,9.671256094481777,64.4041218637993,Mid-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.3333333333333333,0.3928571428571428,0.8571428571428571,0.4523809523809524,0.2738095238095238,0.6904761904761905,-0.3113471184964447,-0.3038325433665553,0.8424006927393701,0.0,3,22.974463708720865,20.70530551258754,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9894215,83.5
SO,Southern Co.,Utilities,43.4,15.78,5.3530226,2.53,53.51,42.63,43497224128.0,6012000000.0,2.5080602,1.82,43.497224128,6.012,7.235067220226214,92.92279411764709,Large-cap,2026-04-25T14:52:57.872278,0,2018.0,14.6,,none,0.3214285714285714,0.4464285714285714,0.5,0.8214285714285714,0.8928571428571429,0.9642857142857144,-0.2493527553542574,-0.2727323151583976,-0.0499620516288123,0.5308677549747348,2,24.49596295987847,22.517023309003477,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.033181865,28.6
LUV,Southwest Airlines,Industrials,55.63,15.89,0.863707,5.82,66.985,49.76,34351211637.0,4533000000.0,1.6294897,3.84,34.351211637,4.533,7.5780303633355395,65.92162554426703,Large-cap,2026-04-25T14:52:57.872278,1,2024.0,76.75,,rumoured,0.1194029850746268,0.4029850746268656,0.2985074626865671,0.1343283582089552,0.6716417910447762,0.2537313432835821,-1.1054459068944549,-0.2301027346902508,-0.5831576468786277,-0.6441649008215936,4,24.2599031282969,22.234649809125727,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9405756,86.4
SWK,Stanley Black & Decker,Consumer Discretionary,152.86,20.57,1.5775635,8.05,176.62,121.09,24496399600.0,2264600000.0,1.944325,3.34,24.4963996,2.2646,10.81709776560982,42.78768233387357,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.5892857142857143,0.4047619047619047,0.5476190476190477,0.5952380952380952,0.6785714285714286,0.5119047619047619,-0.1370242762717905,-0.3004107163574952,-0.227368099195635,0.0,1,23.921791988636915,21.540663980285792,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.75009626,57.8
SBUX,Starbucks Corp.,Consumer Discretionary,53.77,25.98,2.203452,1.97,64.87,52.58,76548976000.0,7361500000.0,3.4392443,13.36,76.548976,7.3615,10.398556815866332,90.31733116354756,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,none,0.7619047619047619,0.8690476190476191,0.8452380952380952,0.5119047619047619,0.8928571428571429,0.7023809523809523,0.0611031557524487,-0.0366668191976332,0.7930904304362362,0.0,0,25.06119658209584,22.71952955340558,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.022541683,12.6
STT,State Street Corp.,Financials,98.54,15.35,1.6228749,5.23,114.27,75.27,38059113300.0,0.0,3.263072,1.95,38.0591133,0.0,13.333242399935546,40.33333333333331,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,unlabeled,0.3897058823529412,0.6323529411764706,0.5882352941176471,0.6323529411764706,0.6470588235294118,0.3235294117647059,-0.2451044389128005,-0.1800887694062171,-0.0364881242755905,0.0,1,24.36240640114418,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7232195,56.5
SRCL,Stericycle Inc,Industrials,70.55,16.26,0.0,2.08,88.0,61.25,6218560288.0,305085000.0,2.2607324,2.15,6.218560288,0.305085,20.383041735909664,65.2336448598131,Mid-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,unlabeled,0.1343283582089552,0.0895522388059701,0.5671641791044776,0.9850746268656716,0.044776119402985,0.0597014925373134,-1.032463925931144,-0.3021761306763562,-0.1931696908432178,1.4557798001007871,2,22.550804252114396,19.536100987547616,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.9902242,75.2
SYK,Stryker Corp.,Health Care,148.01,23.46,1.2234008,2.68,170.0,122.01,57509096756.0,2863000000.0,4.635566,5.54,57.509096756,2.863,20.0870055033182,45.82204625963745,Large-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,none,0.7377049180327869,0.7049180327868853,0.5573770491803278,0.6557377049180327,0.7213114754098361,0.6721311475409836,-0.0053630949270487,-0.1350292223807503,-0.0495600150346102,0.0,0,24.775208976706278,21.775135863411677,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.023299428,11.5
STI,SunTrust Banks,Financials,65.8,16.25,2.3185046,4.48,72.06,51.96,32498948310.0,0.0,3.3089445,1.38,32.49894831,0.0,13.333242399935546,31.1442786069652,Large-cap,2026-04-25T14:52:57.872278,1,2019.0,28.0,BB&T merger → Truist,completed,0.4852941176470588,0.3382352941176471,0.6176470588235294,0.6323529411764706,0.5882352941176471,0.7352941176470589,-0.1257980549037065,-0.2015378695036411,-0.0188894794997074,0.0,2,24.20447356609698,0.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.95658964,76.3
SYMC,Symantec Corp.,Information Technology,25.59,39.37,1.1286682,-0.17,34.2,25.65,16520497264.0,1227000000.0,3.5516493,3.36,16.520497264,1.227,13.464137949470253,100.70175438596488,Large-cap,2026-04-25T14:52:57.872278,1,2019.0,10.7,Broadcom (Symc Ent),completed,0.8285714285714286,0.2285714285714285,0.3571428571428571,0.4,0.3142857142857143,0.5142857142857142,0.1634507476501237,-0.2962024245498822,-0.567921534668897,-0.2847630584117182,3,23.527867705373147,20.92783800349018,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.9560868,81.0
SYF,Synchrony Financial,Financials,34.98,13.35,1.6,2.41,40.59,26.01,28893750000.0,0.0,2.1096623,1.97,28.89375,0.0,13.333242399935546,38.47736625514408,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,unlabeled,0.2647058823529412,0.6617647058823529,0.3823529411764705,0.6323529411764706,0.5441176470588235,0.2941176470588235,-0.5102297367107872,-0.1793361694027987,-0.4789852105769269,0.0,2,24.086891145735414,0.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9519096,75.2
SNPS,Synopsys Inc.,Information Technology,82.62,67.72,0.0,0.87,94.8,64.75,12767067883.0,579844000.0,6.276264,3.98,12.767067883,0.579844,22.018108117010783,40.53244592346088,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,unlabeled,0.9142857142857144,0.3285714285714285,0.6285714285714286,0.7714285714285715,0.1857142857142857,0.1714285714285714,0.8843627439546867,-0.2708486498690829,0.1170414851271839,0.1465052257103092,1,23.27013487091625,20.178269661534387,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.9707891,68.1
SYY,Sysco Corp.,Consumer Staples,57.0,22.98,2.4644873,2.08,64.27,48.85,30445320778.0,2988725000.0,0.7295535,13.4,30.445320778,2.988725,10.186725368844574,47.14656290531776,Large-cap,2026-04-25T14:52:57.872278,0,2022.0,18.7,,unlabeled,0.6470588235294118,0.8529411764705882,0.1764705882352941,0.3529411764705882,0.5,0.5294117647058824,0.1443467982366238,-0.1796324414072296,-0.8537179767115822,-0.353011990564426,2,24.13919815029567,21.81811271233545,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.37385347,44.3
TROW,T. Rowe Price Group,Financials,101.99,19.92,2.140443,4.75,120.07,66.7,25810865035.0,2281400000.0,7.3911157,4.61,25.810865035,2.2814,11.313607887700536,33.8767097620386,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,unlabeled,0.7205882352941176,0.9117647058823528,0.9117647058823528,0.1029411764705882,0.5,0.6911764705882353,0.3607068665555992,-0.0799929689515715,1.5472052583746398,0.0,1,23.974061365651917,21.5480551269964,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.8218858,62.3
TPR,"Tapestry, Inc.",Consumer Discretionary,48.85,18.77,0.0,2.09,50.71,36.69,14247199374.0,0.0,4.0785494,4.35,14.247199374,0.0,10.349009758877504,13.266761768901562,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.5059523809523809,0.6190476190476191,0.9166666666666666,1.0,0.5,0.1309523809523809,-0.2029446787937186,-0.2738257526717207,1.2294914738451723,0.0,0,23.3798261892578,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9975948,63.4
TGT,Target Corp.,Consumer Discretionary,71.11,14.19,3.3856654,4.71,78.7,48.56,39816696539.0,7105000000.0,0.8047394,3.45,39.816696539,7.105,5.60403892174525,25.182481751824824,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,none,0.2261904761904762,0.4166666666666667,0.119047619047619,0.1309523809523809,0.7857142857142857,0.9404761904761904,-0.3706754807661799,-0.2975153242729059,-1.005269518868024,0.0,4,24.40755217232192,22.684064598636223,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.08061348,41.7
TEL,TE Connectivity Ltd.,Information Technology,95.27,19.72,1.6062645,4.71,108.23,71.93,34983666316.0,2797000000.0,2.5734365,3.6,34.983666316,2.797,12.50756750661423,35.702479338843,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,unlabeled,0.4,0.2714285714285714,0.2142857142857142,0.3285714285714285,0.6,0.6714285714285714,-0.3362289958202347,-0.2863880601573148,-0.8138423958795407,-0.3329907802125039,4,24.27814711285124,21.75181325152376,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.08151031,39.9
FTI,TechnipFMC,Energy,29.1,18.77,1.7060367,0.0,35.0,24.53,14163064455.0,540167833.42,1.561575,1.06,14.163064455,0.54016783342,26.219747972270884,56.35148042024832,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,19.75,,unlabeled,0.34375,0.09375,0.1875,0.875,0.375,0.5,-0.3362616809292806,-1.228042556094395,-0.7656426106616184,0.6040512306783458,3,23.37390331818152,20.10739045371437,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.9892964,83.4
TXN,Texas Instruments,Information Technology,97.66,24.05,2.4318495,3.6,120.75,74.52,100262526470.0,7013000000.0,6.9572234,9.32,100.26252647,7.013,14.29666711393127,49.94592256110751,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,none,0.4857142857142857,0.7,0.7,0.4714285714285714,0.8142857142857143,0.8428571428571429,-0.2261214492947052,-0.0524790421344568,0.2882333997059782,-0.2427891659142789,2,25.33105784765637,22.671031406643777,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.01615235,25.1
TXT,Textron Inc.,Industrials,55.54,22.13,0.1381454,1.14,62.19,45.0,15254672353.0,1454000000.0,1.0645695,2.57,15.254672353,1.454,10.491521563273729,38.68528214077952,Large-cap,2026-04-25T14:52:57.872278,1,2023.0,76.75,,rumoured,0.5671641791044776,0.1940298507462686,0.1343283582089552,0.3880597014925373,0.3880597014925373,0.1194029850746268,0.1253853396219204,-0.2842643991295134,-0.9321709093228744,-0.1663699009984669,3,23.44815167694273,21.097584216745496,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9900052,81.9
BK,The Bank of New York Mellon Corp.,Financials,53.29,14.76,1.7347307,3.73,58.99,44.91,56083904906.0,0.0,3.3834257,1.49,56.083904906,0.0,13.333242399935546,40.48295454545456,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,unlabeled,0.3529411764705882,0.3823529411764705,0.6470588235294118,0.6323529411764706,0.8088235294117647,0.3970588235294117,-0.3233164017632066,-0.19739856948484,0.0096846810819377,0.0,2,24.750114708257893,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.79629326,67.1
CLX,The Clorox Company,Consumer Staples,127.76,23.44,2.6286967,5.33,150.4,124.09,16540418002.0,1295000000.0,2.798683,21.62,16.540418002,1.295,12.772523553667954,86.05093120486507,Large-cap,2026-04-25T14:52:57.872278,1,2022.0,18.7,,rumoured,0.7058823529411765,0.8823529411764706,0.6470588235294118,0.6176470588235294,0.2647058823529412,0.5882352941176471,0.209651511121229,-0.0237707485238981,-0.0297805161189297,-0.0914564195570434,0,23.529072798471717,20.981776532870114,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.9869039,65.5
COO,The Cooper Companies,Health Care,223.17,22.96,0.026033757,7.52,256.39,187.02,11297958140.0,615700000.0,6.8538465,3.57,11.29795814,0.6157,18.34977771642033,47.88813608187979,Large-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,unlabeled,0.7213114754098361,0.4426229508196721,0.8032786885245902,0.5901639344262295,0.1147540983606557,0.4426229508196721,-0.0239203062894458,-0.2136302627443546,0.531825080357288,0.0,1,23.147887850850584,20.238270391505605,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8191229,59.8
HSY,The Hershey Company,Consumer Staples,97.65,20.51,2.6494346,3.66,116.49,98.851,20867272020.0,1404123000.0,2.8396711,25.64,20.86727202,1.404123,14.861427396317843,106.80877600771016,Large-cap,2026-04-25T14:52:57.872278,1,2016.0,18.7,Mondelez bid rejected,completed,0.5294117647058824,0.9117647058823528,0.6764705882352942,0.7941176470588235,0.3235294117647059,0.6176470588235294,-0.2063111166002773,0.0524535830321836,-0.0134588547494903,0.1198378881544172,0,23.76144783655461,21.06267874626257,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.9975103,66.2
