ticker,name,sector,price,pe_ratio,dividend_yield,eps,week52_low,week52_high,market_cap,ebitda,ps_ratio,pb_ratio,market_cap_bn,ebitda_bn,ev_ebitda_proxy,price_range_pct,market_cap_tier,loaded_at,acquired,deal_year,deal_value_bn,acquirer,deal_status,pe_ratio_sector_pct,pb_ratio_sector_pct,ps_ratio_sector_pct,ev_ebitda_proxy_sector_pct,market_cap_sector_pct,dividend_yield_sector_pct,pe_ratio_zscore,pb_ratio_zscore,ps_ratio_zscore,ev_ebitda_proxy_zscore,cheap_count,log_market_cap,log_ebitda,cheap_and_midcap,cash_cow_flag,near_52w_low,near_52w_high,profitable,low_pb_small_size,sector_Consumer Discretionary,sector_Consumer Staples,sector_Energy,sector_Financials,sector_Health Care,sector_Industrials,sector_Information Technology,sector_Materials,sector_Real Estate,sector_Telecommunication Services,sector_Utilities,tier_Large-cap,tier_Mega-cap,tier_Mid-cap
MET,MetLife Inc.,Financials,44.28,8.52,3.4587116,0.63,56.58,44.58,48679364276.0,0.0,1.0496864,0.85,48.679364276,0.0,13.333242399935546,102.49999999999996,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,unlabeled,0.04411764705882353,0.0661764705882353,0.08823529411764706,0.6323529411764706,0.7647058823529411,0.8970588235294118,-1.150507330892925,-0.2214817695942284,-0.885637111718071,0.0,3,24.608521045756966,0.0,1,1,0,1,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False
MTD,Mettler Toledo,Health Care,601.0,35.56,0.0,14.24,697.26,459.34,16420774443.0,666706000.0,8.372307,31.69,16.420774443,0.666706,24.62970851169781,40.45897780766644,Large-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,unlabeled,0.9180327868852459,0.9836065573770492,0.8688524590163934,0.8360655737704918,0.26229508196721313,0.21311475409836064,0.44372142004296095,0.9083297651868907,0.9297956267518168,0.0,0,23.5218131045357,20.31785972859773,0,0,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
MGM,MGM Resorts International,Consumer Discretionary,33.5,29.65,1.2687428,1.92,38.41,25.15,19633674337.0,2680385000.0,2.2276719,3.09,19.633674337,2.680385,7.324945609306126,37.02865761689289,Large-cap,2026-04-25T14:52:57.872278,1,2022.0,8.5,Amazon/MGM,completed,0.8452380952380952,0.36904761904761907,0.6190476190476191,0.25,0.5833333333333334,0.47619047619047616,0.1955075320054909,-0.30699115291337997,-0.033950460564741304,0.0,2,23.700512007443752,21.709226278241037,1,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False
KORS,Michael Kors Holdings,Consumer Discretionary,60.03,14.29,0.0,3.31,69.95,32.38,10053919023.0,456600000.0,3.1455927,5.4,10.053919023,0.4566,22.019095538764784,26.404045781208414,Large-cap,2026-04-25T14:52:57.872278,1,2018.0,29.4,Versace/Capri merger,completed,0.23809523809523808,0.6666666666666666,0.7738095238095238,0.9642857142857143,0.2857142857142857,0.13095238095238096,-0.36701323618162845,-0.2461879191370046,0.5926386201210931,0.0,1,23.031228348076542,19.93931829425007,0,0,1,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False
MCHP,Microchip Technology,Information Technology,79.9,21.77,1.7512966,0.66,99.17,69.76,19393095636.0,997492000.0,7.4475183,5.9,19.393095636,0.997492,19.441855810372413,65.52193131587894,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,unlabeled,0.44285714285714284,0.5285714285714286,0.8,0.7142857142857143,0.4,0.7,-0.28409955693401406,-0.19233373472854323,0.41149261697975165,0.01661747885266499,1,23.68818294467004,20.720754687648522,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
MU,Micron Technology,Information Technology,40.0,9.01,0.0,4.36,49.89,22.64,48576791974.0,12541000000.0,2.1912806,2.02,48.576791974,12.541,3.873438479706562,36.293577981651374,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,unlabeled,0.04285714285714286,0.11428571428571428,0.17142857142857143,0.02857142857142857,0.6714285714285714,0.17142857142857143,-0.608573527757514,-0.35099929240838396,-0.9099156715969804,-0.7683004595065211,4,24.60641172241984,23.252269113868063,1,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
MSFT,Microsoft Corp.,Information Technology,85.01,25.76,1.8747908,2.97,96.07,63.22,689978437468.0,41079000000.0,7.1130967,9.49,689.978437468,41.079,16.796378623335524,33.668188736681856,Mega-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,none,0.5428571428571428,0.7285714285714285,0.7571428571428571,0.6,0.9571428571428572,0.7142857142857143,-0.18263786856522368,-0.04552720068972156,0.32741965465556067,-0.11676040121836237,0,27.259926184004495,24.43876287898896,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False
MAA,Mid-America Apartments,Real Estate,85.39,14.38,4.19652,2.86,110.95,86.95,9992628990.0,871483000.0,6.6291075,1.6,9.99262899,0.871483,11.466235130232027,106.5,Mid-cap,2026-04-25T14:52:57.872278,0,2024.0,28.0,,unlabeled,0.2727272727272727,0.15151515151515152,0.21212121212121213,0.36363636363636365,0.30303030303030304,0.7272727272727273,-0.25133463183401483,-0.28491410820744917,-0.8025213751797942,0.0,4,23.025113557248023,20.585706917283744,1,1,0,1,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True
MHK,Mohawk Industries,Consumer Discretionary,256.57,19.08,0.0,12.48,286.85,209.9,19897356456.0,1750393000.0,2.7977824,2.88,19.897356456,1.750393,11.367365189417464,39.35022742040289,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.5238095238095238,0.3333333333333333,0.6904761904761905,0.6309523809523809,0.6071428571428571,0.13095238095238096,-0.1915917205816088,-0.31251871962032324,0.35521711694776464,0.0,1,23.71385271849588,21.283106171669317,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False
TAP,Molson Coors Brewing Company,Consumer Staples,74.51,17.66,2.1533613,9.27,102.14,75.79,12396862128.0,4708400000.0,1.2371694,1.34,12.396862128,4.7084,2.6329245875456637,104.85768500948768,Large-cap,2026-04-25T14:52:57.872278,1,2022.0,18.7,,rumoured,0.29411764705882354,0.058823529411764705,0.2647058823529412,0.029411764705882353,0.08823529411764706,0.38235294117647056,-0.6109164029505484,-0.4083054360754752,-0.6515828490637218,-1.1170850292975705,4,23.240709223420904,22.272613984714987,1,1,0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
MDLZ,Mondelez International,Consumer Staples,42.68,19.85,1.9977299,1.91,47.23,39.19,65827817742.0,4355000000.0,2.5708609,2.52,65.827817742,4.355,15.11545757566016,56.592039800995,Large-cap,2026-04-25T14:52:57.872278,0,2022.0,18.7,,none,0.4117647058823529,0.20588235294117646,0.5588235294117647,0.8235294117647058,0.7058823529411765,0.3235294117647059,-0.3000091829129717,-0.38593112979781935,-0.12050038770786867,0.14553324558832537,2,24.910308347990657,22.194590447480497,0,1,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False
MON,Monsanto Co.,Materials,119.08,21.53,1.7938709,5.09,123.15,106.97,53076824328.0,4217000000.0,3.589782,7.96,53.076824328,4.217,12.586394196822386,25.154511742892492,Large-cap,2026-04-25T14:52:57.872278,1,2018.0,63.0,Bayer,completed,0.44,0.88,0.64,0.56,0.96,0.56,0.04274336760545082,1.0615145312852747,0.46463438072953206,0.01971754299250652,1,24.695006216606334,22.162389811947968,0,1,1,0,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
MNST,Monster Beverage,Consumer Staples,61.99,42.17,0.0,1.19,70.215,41.02,36403831015.0,1229478000.0,14.152587,9.56,36.403831015,1.229478,29.609176426906377,28.172632300051383,Large-cap,2026-04-25T14:52:57.872278,0,2022.0,18.7,,unlabeled,1.0,0.6764705882352942,1.0,0.9705882352941176,0.5588235294117647,0.029411764705882353,2.8686890596617807,-0.2524437431921437,4.491399443652926,1.6115845919029272,0,24.317939853743265,20.92985552682116,0,0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False
MCO,Moody's Corp,Financials,152.14,26.55,1.114065,1.35,167.23,106.48,30189978000.0,1238000000.0,9.932974,73.84,30.189978,1.238,24.38608885298869,24.83950617283952,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,none,0.8823529411764706,0.9852941176470589,0.9705882352941176,0.23529411764705882,0.5588235294117647,0.16176470588235295,1.239597228755925,2.5251319428811763,2.5223703636627848,0.0,1,24.130775851979898,20.93676301201657,0,0,1,0,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False
MS,Morgan Stanley,Financials,51.79,14.23,1.8331805,3.09,58.05,40.06,97535400000.0,0.0,2.2258842,1.33,97.5354,0.0,13.333242399935546,34.79710950528071,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,none,0.3088235294117647,0.3088235294117647,0.4117647058823529,0.6323529411764706,0.9264705882352942,0.47058823529411764,-0.393574605679673,-0.20341936951218711,-0.4343975396787151,0.0,3,25.303481225987067,0.0,0,1,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False
MSI,Motorola Solutions Inc.,Information Technology,98.74,19.03,2.0266979,-1.08,107.78,77.23,16626039679.0,1629000000.0,2.6092634,6.81,16.626039679,1.629,10.206285868017188,29.590834697217694,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,unlabeled,0.37142857142857144,0.5857142857142857,0.24285714285714285,0.24285714285714285,0.32857142857142857,0.7428571428571429,-0.35377500207949913,-0.15512093640672495,-0.8048355804887508,-0.44901524185083946,3,23.534235958675822,21.211232167180192,1,1,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
MYL,Mylan N.V.,Health Care,39.25,8.35,0.0,0.93,47.82,29.39,21698849265.0,3113300000.0,2.5358944,1.63,21.698849265,3.1133,6.969726420518421,46.5002712967987,Large-cap,2026-04-25T14:52:57.872278,1,2020.0,50.0,Viatris merger,completed,0.04918032786885246,0.04918032786885246,0.3114754098360656,0.18032786885245902,0.4098360655737705,0.21311475409836064,-0.5661620222986888,-0.29103433295013753,-0.5998591198852633,0.0,4,23.800525066870136,21.858949094144823,1,0,0,0,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
NDAQ,"Nasdaq, Inc.",Financials,75.21,17.78,1.9671283,4.32,83.29,65.98,12844304115.0,1212000000.0,3.2591083,2.25,12.844304115,1.212,10.597610655940594,46.67822068168695,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,unlabeled,0.6323529411764706,0.7205882352941176,0.5735294117647058,0.08823529411764706,0.22058823529411764,0.5441176470588235,0.07702279791175345,-0.1687997693549413,-0.03800876841528592,0.0,1,23.276166290563875,20.915537725418616,0,1,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False
NOV,National Oilwell Varco Inc.,Energy,32.64,-53.6096,0.5873715,-6.4,41.895,29.9,12940096785.0,353000000.0,2.5209634,0.91,12.940096785,0.353,36.65749797450425,77.15714881200499,Large-cap,2026-04-25T14:52:57.872278,1,2023.0,19.75,,rumoured,0.0625,0.0625,0.4375,0.96875,0.25,0.21875,-1.4420701929127135,-1.3623147784261527,-0.42046594324046455,1.079169009318737,3,23.283596605589338,19.681978617730433,1,0,0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
NAVI,Navient,Financials,13.38,7.56,4.5584044,1.01,16.97,11.481,3692691330.0,0.0,0.6986579,1.02,3.69269133,0.0,13.333242399935546,65.40353434141008,Mid-cap,2026-04-25T14:52:57.872278,1,2023.0,13.0,,rumoured,0.029411764705882353,0.14705882352941177,0.014705882352941176,0.6323529411764706,0.014705882352941176,0.9852941176470589,-1.2777674738359588,-0.21508466956517214,-1.0203065951277634,0.0,3,22.029621387141145,0.0,1,1,0,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
NTAP,NetApp,Information Technology,55.85,26.1,1.3881658,1.81,64.0599,37.43,15375210915.0,1075000000.0,3.6687026,5.46,15.375210915,1.075,14.302521781395347,30.82963135422964,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,unlabeled,0.5857142857142857,0.45714285714285713,0.37142857142857144,0.5,0.2714285714285714,0.6,-0.17399201040848464,-0.21032673611491695,-0.5384945548302076,-0.24249398924872093,2,23.456022368658722,20.79558649945627,1,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
NFLX,Netflix Inc.,Information Technology,250.1,200.0692,0.0,1.25,286.81,138.26,114805404842.0,809028000.0,9.861594,30.8,114.805404842,0.809028,141.9053541311302,24.71221810838102,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,none,0.9928571428571429,0.9714285714285714,0.8571428571428571,1.0,0.8285714285714286,0.17142857142857143,4.249869833242583,0.8259065710003314,1.0183867152492567,6.190899333235079,0,25.46650440023756,20.51134408629029,0,0,1,0,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
NWL,Newell Brands,Consumer Discretionary,27.91,9.72,3.1228786,1.17,55.08,23.85,14438346000.0,2021400000.0,1.2810479,1.01,14.438346,2.0214,7.142745621846245,86.99967979506886,Large-cap,2026-04-25T14:52:57.872278,1,2023.0,29.4,Multiple sales 2023-24,completed,0.09523809523809523,0.03571428571428571,0.2619047619047619,0.2261904761904762,0.5119047619047619,0.8809523809523809,-0.5343778136956346,-0.3617403850583414,-0.6801328566005945,0.0,4,23.39315342098352,21.427056178099544,1,1,0,1,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
NFX,Newfield Exploration Co,Energy,26.38,13.12,0.0,-6.5,43.74,24.41,5695123080.0,896000000.0,4.703259,4.51,5.69512308,0.896,6.356164151785714,89.80858768753234,Mid-cap,2026-04-25T14:52:57.872278,0,2023.0,19.75,,unlabeled,0.25,0.9375,0.78125,0.34375,0.09375,0.0625,-0.42258183319188497,1.8602185575360317,0.3646983578245137,-0.3001227357997529,2,22.46287604572791,20.613450972055276,1,0,0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
NEM,Newmont Mining Corporation,Materials,36.61,26.34,0.8101539,-1.18,42.04,31.42,19749449484.0,1509000000.0,3.7076392,1.81,19.749449484,1.509,13.087773017892644,51.12994350282487,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,63.0,,unlabeled,0.76,0.16,0.68,0.64,0.56,0.2,0.31556709818122924,-0.9971113413826238,0.5413632399816459,0.10858017786666141,1,23.706391453727836,21.134713017394812,0,0,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False
NWSA,News Corp. Class A,Consumer Discretionary,15.65,43.47,1.24533,-1.28,17.29,12.0,9356906461.0,679000000.0,1.5518167,0.85,9.356906461,0.679,13.78042188659794,31.001890359168225,Mid-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.9285714285714286,0.011904761904761904,0.35714285714285715,0.8452380952380952,0.25,0.4642857142857143,0.7016297335905163,-0.3659518644541076,-0.49530125296942434,0.0,2,22.959380566610122,20.336131686995724,1,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True
NWS,News Corp. Class B,Consumer Discretionary,15.85,44.03,1.2269939,-1.28,17.7,12.35,9496735699.0,679000000.0,1.5718216,0.86,9.496735699,0.679,13.986355963181149,34.57943925233645,Mid-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.9404761904761905,0.023809523809523808,0.38095238095238093,0.8571428571428571,0.2619047619047619,0.44047619047619047,0.7221383032640051,-0.36568864699187226,-0.48164555206340715,0.0,2,22.97421396597897,20.336131686995724,1,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True
NEE,NextEra Energy,Utilities,145.29,21.65,2.6537917,11.39,159.64,124.18,69661177770.0,9018000000.0,4.091698,2.75,69.66117777,9.018,7.724681500332668,40.46813310772702,Large-cap,2026-04-25T14:52:57.872278,0,2018.0,14.6,,none,0.9642857142857143,0.8928571428571429,0.9642857142857143,0.9285714285714286,1.0,0.14285714285714285,1.1231729938093635,0.6116947691161565,1.4423023261891665,0.7064313049255518,0,24.9669090091631,22.922488417056194,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False
NLSN,Nielsen Holdings,Industrials,33.9,18.73,3.6208732,1.39,45.73,34.22,13377670080.0,1836000000.0,2.7288198,3.02,13.37767008,1.836,7.286312679738562,102.78019113814074,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,unlabeled,0.23880597014925373,0.23880597014925373,0.6567164179104478,0.11940298507462686,0.29850746268656714,1.0,-0.5452598908517455,-0.26507325818646765,0.09601931422872863,-0.6920048430138259,3,23.31685274202892,21.330855129689372,1,1,0,1,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
NKE,Nike,Consumer Discretionary,62.49,24.9,1.2189548,2.51,68.83,50.35,106776113744.0,5162000000.0,3.0549932,8.91,106.776113744,5.162,20.685027846571096,34.30735930735929,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,none,0.7380952380952381,0.8095238095238095,0.75,0.9523809523809523,0.9404761904761905,0.42857142857142855,0.021550914239291882,-0.15379858989238232,0.5307937883931313,0.0,0,25.39400008438517,22.364589938436556,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False
NI,NiSource Inc.,Utilities,22.51,19.57,3.3780859,1.02,27.76,21.93,7776566371.0,1448600000.0,2.2361343,1.82,7.776566371,1.4486,5.36833243890653,90.05145797598625,Mid-cap,2026-04-25T14:52:57.872278,0,2018.0,14.6,,unlabeled,0.7321428571428571,0.44642857142857145,0.39285714285714285,0.42857142857142855,0.10714285714285714,0.25,0.6368265613970415,-0.2727323151583976,-0.3061982528460947,-0.13849708657745471,3,22.774380737357493,21.09386341041582,1,1,0,1,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NBL,Noble Energy Inc,Energy,25.43,105.96,1.4771049,-2.32,39.6,22.985,13177325251.0,-518000000.0,4.6976447,1.44,13.177325251,-0.518,-25.20615748198214,85.284381582907,Large-cap,2026-04-25T14:52:57.872278,1,2020.0,13.0,Chevron,completed,0.875,0.1875,0.75,0.03125,0.28125,0.4375,0.9958186864647849,-0.887886259520609,0.36267839868814855,-1.736813606932007,2,23.30176340551673,0.0,1,0,0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
JWN,Nordstrom,Consumer Discretionary,47.23,15.04,3.0020285,2.02,53.0,37.7924,8212509855.0,1448000000.0,0.74603415,9.1,8.212509855,1.448,5.671622828038674,37.94155553802049,Mid-cap,2026-04-25T14:52:57.872278,1,2023.0,29.4,Family takeover attempt,completed,0.25,0.8214285714285714,0.08333333333333333,0.14285714285714285,0.15476190476190477,0.8571428571428571,-0.33954640179749174,-0.1487974581099099,-1.045342767702708,0.0,3,22.828924420878185,21.093449131600543,1,1,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
NSC,Norfolk Southern Corp.,Industrials,136.89,20.65,2.018503,18.73,157.1499,109.27,40543547441.0,4737000000.0,3.8525908,3.09,40.543547441,4.737,8.558908051720499,42.31399814953668,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,none,0.43283582089552236,0.26865671641791045,0.8059701492537313,0.2537313432835821,0.746268656716418,0.746268656716418,-0.1665425842313226,-0.26208796959532715,0.7902961040306041,-0.48330687078589507,3,24.42564247887801,22.27866986109913,1,1,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
NTRS,Northern Trust Corp.,Financials,96.2,19.96,1.6678249,4.92,108.91,83.17,22908130223.0,0.0,4.031728,2.44,22.908130223,0.0,13.333242399935546,49.378399378399365,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,unlabeled,0.7352941176470589,0.75,0.8088235294117647,0.6323529411764706,0.47058823529411764,0.35294117647058826,0.3660093725115589,-0.16165006932246662,0.2584010554911826,0.0,0,23.854757716113514,0.0,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False
NOC,Northrop Grumman Corp.,Industrials,324.01,24.4,1.3030859,11.47,349.18,231.98,58782413951.0,3884000000.0,2.209576,7.96,58.782413951,3.884,15.13450410684861,21.476109215017075,Large-cap,2026-04-25T14:52:57.872278,1,2023.0,76.75,,rumoured,0.7164179104477612,0.8208955223880597,0.5522388059701493,0.746268656716418,0.8208955223880597,0.40298507462686567,0.5731396552616916,-0.05439717761169801,-0.22477461851070585,0.5950512571066973,0,24.797108564667937,22.080131387632957,0,0,1,0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
